Time (h),U1 (V),U2 (V),U3 (V),U4 (V),U5 (V),Utot (V),J (A/cm2),I (A),TinH2 (C),ToutH2 (C),TinAIR (C),ToutAIR (C),TinWAT (C),ToutWAT (C),PinAIR (mbara),PoutAIR (mbara),PoutH2 (mbara),PinH2 (mbara),DinH2 (l/mn),DoutH2 (l/mn),DinAIR (l/mn),DoutAIR (l/mn),DWAT (l/mn),HrAIRFC (%)
1151.906185,0.648,0.644,0.637,0.645,0.637,3.211,0.70496,70.496,27.792,41.018,42.223,51.606,53.749,55.465,1298.791,1268.691,1298.875,1285.54,4.797,2.13,23.038,21.134,2.042,49.803
1151.914573,0.648,0.643,0.636,0.644,0.636,3.207,0.7052,70.52,27.809,40.918,42.142,51.583,53.756,55.461,1298.962,1268.293,1294.655,1282.521,4.794,2.111,23.036,21.13,2.045,49.743
1151.922966,0.649,0.645,0.638,0.645,0.638,3.215,0.70505,70.505,27.818,40.803,42.082,51.628,53.801,55.5,1299.417,1268.236,1300.015,1287.705,4.809,2.026,23.036,21.128,2.042,49.536
1151.931336,0.648,0.643,0.636,0.644,0.636,3.207,0.70501,70.501,27.815,41.07,42.03,51.506,53.685,55.281,1298.791,1269.09,1305.718,1293.002,4.796,2.048,23.062,21.132,2.042,50.076
1151.939728,0.648,0.643,0.637,0.645,0.637,3.21,0.7051,70.51,27.803,41.02,42.041,51.542,53.688,55.384,1299.815,1269.602,1300.072,1288.673,4.794,2.128,23.032,21.132,2.042,49.988
1151.948115,0.649,0.644,0.637,0.645,0.638,3.213,0.70525,70.525,27.81,40.925,42.139,51.549,53.742,55.412,1302.432,1271.195,1296.479,1284.23,4.796,2.109,23.038,21.198,2.042,50.106
1151.956508,0.65,0.645,0.637,0.646,0.639,3.217,0.70501,70.501,27.819,41.105,42.23,51.573,53.79,55.471,1300.441,1269.374,1294.426,1282.18,4.796,2.09,23.036,21.126,2.043,50.039
1151.964895,0.649,0.644,0.636,0.645,0.638,3.212,0.70501,70.501,27.8,40.899,42.25,51.535,53.687,55.333,1300.327,1269.886,1299.616,1286.679,4.816,2.046,23.036,21.124,2.038,50.219
1151.973302,0.649,0.643,0.637,0.646,0.638,3.213,0.70496,70.496,27.806,40.818,42.237,51.545,53.745,55.441,1299.872,1268.862,1303.437,1291.122,4.797,2.049,23.036,21.124,2.042,50.071
1151.981674,0.649,0.644,0.637,0.645,0.638,3.213,0.70525,70.525,27.812,41.143,42.261,51.59,53.801,55.48,1299.531,1269.317,1304.35,1291.179,4.807,2.15,23.036,21.126,2.043,50.1
1151.990064,0.649,0.645,0.637,0.646,0.638,3.215,0.7051,70.51,27.818,41.04,42.22,51.583,53.744,55.413,1299.36,1268.577,1297.506,1285.141,4.808,2.128,23.038,21.134,2.042,50.017
1151.998453,0.649,0.644,0.637,0.645,0.638,3.213,0.7053,70.53,27.807,40.933,42.235,51.645,53.67,55.458,1300.782,1269.545,1293.799,1280.984,4.775,2.11,23.036,21.132,2.039,50.131
1152.006846,0.649,0.644,0.637,0.645,0.638,3.213,0.70505,70.505,27.793,40.838,42.204,51.622,53.78,55.452,1301.067,1270.057,1303.095,1289.983,4.796,2.028,23.038,21.124,2.044,49.952
1152.015253,0.649,0.643,0.637,0.646,0.638,3.213,0.70535,70.535,27.803,40.755,42.169,51.658,53.828,55.462,1299.758,1268.634,1304.578,1291.464,4.793,2.149,23.036,21.124,2.044,49.978
1152.023624,0.648,0.642,0.636,0.645,0.637,3.208,0.70501,70.501,27.797,41.053,42.171,51.636,53.765,55.514,1299.815,1270.114,1298.647,1285.882,4.796,2.129,23.039,21.187,2.033,49.71
1152.032012,0.65,0.644,0.637,0.647,0.638,3.216,0.70505,70.505,27.786,40.996,42.218,51.615,53.803,55.475,1298.905,1268.065,1295.054,1282.066,4.797,2.108,23.038,21.132,2.035,49.994
1152.040421,0.648,0.643,0.636,0.645,0.637,3.209,0.70515,70.515,27.777,40.861,42.302,51.505,53.589,55.209,1300.782,1270.114,1298.076,1285.426,4.797,2.041,23.036,21.118,2.037,50.744
1152.048792,0.649,0.644,0.637,0.646,0.638,3.214,0.70515,70.515,27.8,40.758,42.337,51.543,53.718,55.418,1299.815,1269.033,1303.437,1289.926,4.815,2.068,23.038,21.191,2.041,50.147
1152.057182,0.649,0.643,0.636,0.645,0.637,3.21,0.70496,70.496,27.795,41.133,42.34,51.609,53.749,55.446,1297.597,1268.065,1304.578,1292.204,4.794,2.149,23.036,21.126,2.043,50.068
1152.06559,0.649,0.643,0.637,0.645,0.638,3.212,0.70486,70.486,27.798,41.016,42.316,51.645,53.811,55.484,1301.294,1270.74,1299.958,1287.534,4.807,2.108,23.038,21.192,2.042,49.849
1152.07398,0.648,0.643,0.637,0.645,0.637,3.21,0.70525,70.525,27.786,40.921,42.252,51.633,53.805,55.493,1300.213,1269.773,1296.594,1284.458,4.798,2.113,23.036,21.13,2.042,49.833
1152.082351,0.648,0.643,0.637,0.645,0.637,3.21,0.70501,70.501,27.793,40.806,42.212,51.495,53.635,55.199,1300.441,1269.773,1295.453,1283.205,4.797,2.111,23.038,21.183,2.043,50.33
1152.090739,0.649,0.644,0.638,0.646,0.638,3.215,0.70501,70.501,27.786,41.118,42.113,51.544,53.687,55.392,1300.043,1269.488,1295.738,1284.002,4.797,2.046,23.038,21.187,2.041,49.847
1152.099132,0.649,0.643,0.637,0.646,0.637,3.212,0.7051,70.51,27.783,41.001,42.079,51.583,53.729,55.407,1300.441,1269.545,1301.099,1288.901,4.794,2.047,23.036,21.132,2.043,49.947
1152.107522,0.648,0.643,0.637,0.645,0.637,3.21,0.70501,70.501,27.777,40.905,42.136,51.59,53.781,55.462,1300.1,1269.317,1305.718,1293.344,4.793,2.068,23.036,21.135,2.043,49.978
1152.115913,0.648,0.644,0.636,0.644,0.637,3.209,0.70505,70.505,27.772,40.868,42.243,51.622,53.804,55.482,1298.166,1268.008,1300.015,1288.616,4.795,2.131,23.032,21.124,2.04,49.994
1152.124318,0.648,0.644,0.637,0.645,0.637,3.211,0.7051,70.51,27.78,40.845,42.301,51.629,53.831,55.48,1299.986,1269.545,1297.677,1285.255,4.797,2.11,23.036,21.124,2.042,50.053
1152.132692,0.647,0.643,0.635,0.644,0.636,3.205,0.70505,70.505,27.772,40.782,42.33,51.525,53.606,55.187,1297.711,1267.724,1295.453,1282.464,4.798,2.091,23.036,21.13,2.038,50.83
1152.141098,0.648,0.644,0.636,0.645,0.637,3.21,0.70505,70.505,27.775,40.978,42.34,51.562,53.714,55.416,1299.246,1268.691,1294.712,1282.123,4.795,2.068,23.038,21.126,2.039,50.165
1152.14947,0.648,0.643,0.636,0.645,0.637,3.209,0.7051,70.51,27.774,40.935,42.33,51.582,53.757,55.45,1298.848,1268.122,1300.015,1287.363,4.794,2.048,23.038,21.135,2.042,50.086
1152.157863,0.648,0.644,0.637,0.646,0.638,3.213,0.70496,70.496,27.774,40.804,42.304,51.593,53.775,55.501,1299.701,1268.464,1304.521,1291.578,4.797,2.048,23.036,21.132,2.039,49.942
1152.16625,0.647,0.643,0.636,0.644,0.636,3.206,0.7052,70.52,27.775,41.262,42.261,51.64,53.789,55.447,1296.914,1267.098,1303.095,1290.154,4.796,2.151,23.039,21.128,2.042,50.084
1152.174641,0.649,0.644,0.637,0.646,0.637,3.213,0.70496,70.496,27.752,41.017,42.229,51.663,53.83,55.482,1297.426,1267.155,1298.076,1285.369,4.795,2.131,23.036,21.126,2.044,49.894
1152.183031,0.649,0.644,0.637,0.646,0.637,3.213,0.70505,70.505,27.754,41.389,42.211,51.488,53.678,55.266,1298.109,1267.553,1295.054,1282.237,4.796,2.117,23.039,21.134,2.042,50.548
1152.191418,0.648,0.644,0.637,0.646,0.637,3.212,0.7051,70.51,27.749,41.151,42.235,51.589,53.726,55.41,1300.725,1269.943,1298.875,1285.768,4.794,2.03,23.036,21.132,2.046,50.063
1152.199808,0.648,0.644,0.636,0.646,0.637,3.211,0.7052,70.52,27.76,41.075,42.285,51.573,53.775,55.43,1298.678,1268.122,1303.437,1291.122,4.796,2.048,23.036,21.132,2.045,50.302
1152.208197,0.649,0.645,0.637,0.646,0.638,3.215,0.70515,70.515,27.748,40.965,42.36,51.632,53.819,55.468,1298.507,1267.724,1304.407,1291.35,4.795,2.149,23.038,21.126,2.037,50.16
1152.216589,0.649,0.645,0.637,0.646,0.638,3.215,0.70515,70.515,27.752,40.869,42.373,51.649,53.727,55.494,1302.204,1270.569,1297.734,1285.312,4.795,2.13,23.036,21.189,2.027,50.05
1152.224996,0.647,0.644,0.636,0.645,0.637,3.209,0.70505,70.505,27.734,41.31,42.356,51.493,53.742,55.303,1299.36,1268.862,1294.94,1282.635,4.815,2.113,23.058,21.198,2.031,50.487
1152.233367,0.648,0.644,0.637,0.645,0.637,3.211,0.7052,70.52,27.745,41.025,42.316,51.497,53.678,55.351,1299.133,1268.691,1299.502,1287.591,4.797,2.029,23.038,21.132,2.031,50.253
1152.241758,0.649,0.645,0.638,0.646,0.638,3.216,0.70501,70.501,27.737,40.825,42.269,51.532,53.754,55.407,1297.255,1266.301,1304.806,1292.717,4.8,2.069,23.036,21.191,2.031,50.191
1152.250165,0.647,0.644,0.636,0.645,0.637,3.209,0.7053,70.53,27.74,40.822,42.232,51.564,53.793,55.466,1297.142,1267.098,1302.182,1289.869,4.795,2.151,23.038,21.128,2.032,49.9
1152.258541,0.647,0.643,0.636,0.644,0.636,3.206,0.70515,70.515,27.74,40.766,42.172,51.509,53.3,55.239,1300.441,1269.488,1297.563,1284.344,4.795,2.13,23.038,21.185,2.028,50.159
1152.266926,0.648,0.645,0.637,0.644,0.637,3.211,0.70515,70.515,27.737,40.716,42.097,51.575,53.777,55.444,1300.725,1269.886,1295.339,1282.18,4.793,2.112,23.038,21.185,2.03,49.828
1152.275318,0.649,0.645,0.637,0.645,0.638,3.214,0.70501,70.501,27.722,40.9,42.178,51.61,53.776,55.469,1299.531,1268.748,1296.536,1283.888,4.796,2.048,23.039,21.151,2.03,50.16
1152.283705,0.648,0.644,0.636,0.645,0.637,3.21,0.7052,70.52,27.74,41.205,42.276,51.604,53.632,55.388,1299.076,1269.147,1300.814,1288.16,4.796,2.049,23.036,21.135,2.027,50.296
1152.292118,0.647,0.643,0.635,0.644,0.636,3.205,0.7052,70.52,27.737,41.05,42.308,51.604,53.803,55.452,1292.819,1262.375,1303.494,1291.464,4.795,2.069,23.036,21.306,2.035,50.026
1152.30049,0.649,0.645,0.637,0.645,0.638,3.214,0.7052,70.52,27.734,41.601,42.353,51.571,53.461,55.393,1303.171,1272.276,1305.718,1293.913,4.816,2.131,23.038,21.13,2.031,50.303
1152.308894,0.649,0.646,0.637,0.645,0.638,3.215,0.70515,70.515,27.716,41.329,42.35,51.579,53.764,55.404,1301.749,1271.252,1297.734,1285.483,4.795,2.143,23.038,21.135,2.033,50.23
1152.317283,0.649,0.646,0.638,0.646,0.638,3.217,0.70496,70.496,27.72,41.164,42.285,51.635,53.772,55.447,1303.114,1272.106,1293.343,1282.123,4.796,2.069,23.038,21.132,2.035,49.898
1152.325675,0.649,0.646,0.637,0.646,0.639,3.217,0.70501,70.501,27.726,40.99,42.204,51.657,53.75,55.496,1303.285,1272.39,1303.38,1291.464,4.795,2.03,23.038,21.134,2.029,49.641
1152.334049,0.649,0.645,0.638,0.646,0.639,3.217,0.70505,70.505,27.717,40.888,42.12,51.641,53.775,55.43,1301.92,1271.65,1303.608,1291.179,4.796,2.149,23.036,21.12,2.033,49.756
1152.342434,0.65,0.646,0.638,0.645,0.638,3.217,0.70515,70.515,27.716,40.802,42.126,51.654,53.827,55.461,1303.399,1272.447,1297.734,1285.54,4.795,2.131,23.038,21.137,2.037,50.004
1152.35085,0.65,0.645,0.637,0.646,0.639,3.217,0.70505,70.505,27.712,40.785,42.163,51.652,53.848,55.479,1303.797,1272.789,1295.054,1282.692,4.795,2.11,23.036,21.124,2.033,49.775
1152.359234,0.649,0.644,0.636,0.645,0.638,3.212,0.70496,70.496,27.688,40.669,42.185,51.576,53.787,55.424,1303.456,1272.276,1297.848,1285.54,4.799,2.046,23.038,21.189,2.045,50.029
1152.367621,0.65,0.644,0.637,0.646,0.639,3.216,0.70515,70.515,27.706,40.559,42.221,51.65,53.813,55.492,1302.204,1271.48,1302.068,1289.527,4.793,2.069,23.036,21.132,2.044,49.809
1152.375995,0.649,0.645,0.637,0.646,0.638,3.215,0.70515,70.515,27.706,40.96,42.212,51.535,53.59,55.136,1300.27,1269.943,1305.547,1292.489,4.796,2.069,23.036,21.126,2.039,50.92
1152.384389,0.65,0.645,0.638,0.646,0.638,3.217,0.70501,70.501,27.708,40.873,42.255,51.603,53.74,55.419,1300.896,1270.455,1300.357,1288.388,4.796,2.133,23.036,21.134,2.04,50.096
1152.392795,0.65,0.645,0.638,0.646,0.638,3.217,0.70501,70.501,27.68,40.787,42.201,51.613,53.759,55.426,1303.456,1272.902,1296.822,1284.287,4.797,2.112,23.036,21.124,2.042,50.027
1152.401164,0.649,0.644,0.636,0.644,0.637,3.21,0.7051,70.51,27.69,40.748,42.155,51.648,53.826,55.484,1302.716,1272.675,1295.054,1282.066,4.813,2.112,23.038,21.116,2.042,49.8
1152.409556,0.649,0.644,0.637,0.644,0.637,3.211,0.70496,70.496,27.702,40.984,42.093,51.497,53.644,55.228,1296.971,1266.529,1298.875,1286.167,4.796,2.047,23.038,21.259,2.036,50.317
1152.417941,0.648,0.644,0.637,0.644,0.637,3.21,0.70496,70.496,27.699,40.88,42.093,51.551,53.744,55.423,1300.1,1269.545,1303.437,1291.122,4.795,2.068,23.036,21.196,2.038,49.984
1152.426338,0.648,0.643,0.635,0.643,0.637,3.206,0.70491,70.491,27.682,40.849,42.122,51.597,53.784,55.46,1296.8,1266.927,1305.49,1293.173,4.796,2.131,23.036,21.192,2.042,49.998
1152.434722,0.648,0.644,0.635,0.644,0.637,3.208,0.70496,70.496,27.688,41.153,42.211,51.591,53.655,55.507,1297.938,1266.984,1298.875,1286.281,4.793,2.13,23.036,21.132,2.031,49.868
1152.443112,0.649,0.644,0.636,0.645,0.638,3.212,0.70525,70.525,27.68,41.022,42.223,51.499,53.757,55.401,1298.336,1267.212,1295.567,1283.319,4.792,2.112,23.038,21.124,2.035,50.049
1152.451501,0.649,0.644,0.636,0.645,0.637,3.211,0.70496,70.496,27.69,40.923,42.247,51.591,53.781,55.445,1297.654,1267.439,1296.536,1284.401,4.798,2.028,23.036,21.13,2.04,50.132
1152.45991,0.648,0.644,0.636,0.645,0.637,3.21,0.70515,70.515,27.679,40.816,42.249,51.66,53.737,55.502,1298.393,1268.179,1302.467,1290.268,4.795,2.048,23.038,21.179,2.035,49.818
1152.468283,0.649,0.645,0.637,0.646,0.638,3.215,0.70525,70.525,27.68,41.147,42.211,51.55,53.723,55.351,1298.279,1267.382,1306.06,1293.628,4.796,2.133,23.036,21.183,2.039,50.02
1152.47667,0.648,0.643,0.636,0.644,0.637,3.208,0.70515,70.515,27.691,41.03,42.154,51.572,53.739,55.418,1296.345,1267.212,1298.875,1287.42,4.798,2.129,23.038,21.124,2.05,49.78
1152.485063,0.648,0.643,0.636,0.645,0.637,3.209,0.70515,70.515,27.679,41.657,42.094,51.618,53.817,55.472,1298.791,1268.577,1295.339,1283.091,4.8,2.112,23.039,21.183,2.049,49.693
1152.493468,0.648,0.643,0.636,0.645,0.637,3.209,0.70496,70.496,27.676,41.206,42.097,51.54,53.134,55.238,1298.279,1267.838,1297.791,1285.939,4.797,2.047,23.036,21.255,2.036,50.277
1152.501843,0.649,0.644,0.637,0.646,0.637,3.213,0.70486,70.486,27.688,41.14,42.148,51.582,53.736,55.391,1298.678,1267.553,1301.156,1289.755,4.797,2.069,23.036,21.128,2.039,50.093
1152.510229,0.649,0.644,0.636,0.645,0.637,3.211,0.70505,70.505,27.668,40.992,42.23,51.618,53.737,55.419,1297.767,1267.325,1304.578,1292.831,4.797,2.069,23.038,21.196,2.042,50.257
1152.518623,0.649,0.644,0.637,0.645,0.638,3.213,0.70501,70.501,27.659,40.969,42.319,51.648,53.797,55.473,1296.288,1266.187,1302.296,1289.983,4.796,2.15,23.038,21.132,2.042,50.161
1152.527013,0.649,0.644,0.636,0.645,0.637,3.211,0.70501,70.501,27.68,40.932,42.339,51.55,53.519,55.144,1296.061,1266.415,1297.392,1284.287,4.796,2.112,23.036,21.187,2.042,50.871
1152.535417,0.649,0.644,0.637,0.646,0.638,3.214,0.70501,70.501,27.683,41.121,42.313,51.586,53.776,55.41,1298.791,1267.724,1294.426,1281.838,4.796,2.111,23.038,21.13,2.042,50.111
1152.543805,0.649,0.644,0.636,0.645,0.637,3.211,0.70501,70.501,27.68,41.003,42.305,51.608,53.784,55.43,1299.815,1269.147,1299.958,1287.249,4.796,2.028,23.036,21.192,2.043,50.329
1152.552196,0.65,0.646,0.638,0.647,0.639,3.22,0.70515,70.515,27.676,40.874,42.33,51.633,53.853,55.499,1303.968,1274.04,1304.521,1292.261,4.793,2.049,23.034,20.86,2.042,50.105
1152.560567,0.649,0.645,0.637,0.646,0.638,3.215,0.70491,70.491,27.653,41.285,42.27,51.577,53.749,55.372,1298.905,1268.577,1303.551,1291.293,4.796,2.15,23.036,21.132,2.042,50.21
1152.568978,0.649,0.644,0.637,0.646,0.638,3.214,0.70481,70.481,27.679,41.105,42.218,51.641,53.799,55.454,1299.758,1269.147,1297.905,1285.711,4.797,2.131,23.038,21.191,2.042,50.102
1152.57737,0.649,0.644,0.638,0.646,0.638,3.215,0.70505,70.505,27.673,41.495,42.232,51.629,53.863,55.5,1301.18,1270.342,1294.712,1282.521,4.795,2.112,23.039,21.13,2.042,50.069
1152.585736,0.649,0.645,0.638,0.646,0.638,3.216,0.70496,70.496,27.68,41.23,42.275,51.585,53.799,55.406,1300.725,1270.057,1298.875,1286.338,4.796,2.028,23.036,21.132,2.042,50.185
1152.594149,0.649,0.644,0.637,0.645,0.637,3.212,0.70491,70.491,27.677,41.071,42.33,51.545,52.997,55.311,1298.962,1269.26,1304.521,1291.806,4.795,2.05,23.039,21.13,2.035,50.407
1152.60254,0.649,0.644,0.637,0.645,0.637,3.212,0.70491,70.491,27.659,41.058,42.322,51.515,53.749,55.39,1296.402,1265.732,1303.665,1290.951,4.795,2.171,23.036,21.065,2.042,50.181
1152.610906,0.649,0.645,0.637,0.646,0.638,3.215,0.70491,70.491,27.662,40.957,42.293,51.524,53.711,55.39,1300.043,1267.838,1296.594,1283.547,4.796,2.11,23.038,21.211,2.045,50.039
1152.619296,0.649,0.645,0.637,0.646,0.638,3.215,0.70486,70.486,27.656,40.855,42.282,51.609,53.775,55.445,1299.701,1268.236,1294.312,1281.154,4.796,2.068,22.981,21.196,2.044,49.987
1152.627688,0.65,0.644,0.638,0.646,0.638,3.216,0.70481,70.481,27.648,40.802,42.23,51.619,53.835,55.461,1298.166,1267.269,1302.353,1289.812,4.796,2.03,23.036,21.196,2.043,49.754
1152.636077,0.649,0.643,0.635,0.644,0.637,3.208,0.70496,70.496,27.662,40.999,42.206,51.545,53.655,55.254,1296.857,1267.098,1304.007,1291.236,4.796,2.151,23.039,21.126,2.039,50.434
1152.644485,0.649,0.643,0.637,0.644,0.637,3.21,0.70501,70.501,27.648,41.518,42.185,51.578,53.75,55.459,1302.659,1273.984,1298.647,1284.857,4.792,2.108,23.038,20.648,2.042,49.768
1152.652874,0.648,0.644,0.636,0.644,0.637,3.209,0.70505,70.505,27.654,41.246,42.131,51.636,53.832,55.484,1295.492,1265.675,1295.738,1282.692,4.796,2.112,23.039,21.13,2.042,49.836
1152.661265,0.649,0.644,0.637,0.645,0.637,3.212,0.70501,70.501,27.651,41.067,42.149,51.512,53.69,55.251,1297.369,1266.301,1296.536,1283.604,4.795,2.012,23.038,21.065,2.039,50.431
1152.669639,0.649,0.644,0.637,0.645,0.637,3.212,0.70481,70.481,27.654,40.949,42.201,51.566,53.739,55.45,1299.531,1269.829,1303.437,1290.439,4.795,2.048,23.039,21.135,2.042,50.119
1152.678028,0.648,0.644,0.637,0.644,0.637,3.21,0.70481,70.481,27.653,41.327,42.293,51.628,53.786,55.443,1300.839,1270.512,1304.007,1291.92,4.796,2.15,23.039,21.132,2.044,50.252
1152.686412,0.649,0.644,0.637,0.645,0.638,3.213,0.7051,70.51,27.648,41.127,42.311,51.654,53.838,55.508,1300.27,1270.569,1297.791,1285.426,4.795,2.126,23.036,21.183,2.046,49.963
1152.694822,0.649,0.644,0.637,0.645,0.638,3.213,0.70491,70.491,27.653,41.065,42.282,51.551,53.727,55.317,1299.246,1268.521,1294.483,1282.009,4.805,2.112,23.036,21.063,2.044,50.432
1152.703195,0.649,0.645,0.637,0.645,0.638,3.214,0.70496,70.496,27.65,40.936,42.27,51.592,53.741,55.443,1301.237,1270.854,1299.274,1286.622,4.796,2.047,23.036,21.185,2.045,50.08
1152.711601,0.649,0.645,0.637,0.645,0.639,3.215,0.70496,70.496,27.651,40.87,42.249,51.621,53.806,55.487,1301.408,1270.569,1303.266,1290.211,4.796,2.068,23.038,21.191,2.044,49.995
1152.719973,0.649,0.646,0.637,0.645,0.638,3.215,0.70496,70.496,27.645,41.144,42.214,51.585,53.737,55.404,1301.635,1271.024,1306.003,1293.97,4.793,2.095,23.034,21.13,2.042,50.111
1152.728361,0.65,0.646,0.638,0.645,0.638,3.217,0.70481,70.481,27.65,41.478,42.157,51.632,53.793,55.463,1301.522,1271.366,1299.901,1287.135,4.797,2.149,23.036,21.191,2.043,49.981
1152.736757,0.648,0.644,0.637,0.644,0.638,3.211,0.70486,70.486,27.648,41.347,42.191,51.65,53.631,55.439,1302.204,1272.106,1295.453,1283.091,4.795,2.131,23.036,21.191,2.035,50.081
1152.745166,0.649,0.645,0.638,0.645,0.638,3.215,0.70505,70.505,27.634,41.185,42.217,51.658,53.828,55.459,1299.588,1270.228,1297.734,1284.686,4.793,2.028,23.038,21.134,2.045,50.042
1152.753551,0.648,0.644,0.636,0.643,0.637,3.208,0.7051,70.51,27.654,41.067,42.299,51.6,53.599,55.236,1299.303,1270.114,1303.209,1289.926,4.796,2.048,23.038,21.13,2.042,50.723
1152.761921,0.649,0.645,0.638,0.644,0.638,3.214,0.7051,70.51,27.648,40.977,42.316,51.641,53.778,55.439,1301.635,1271.024,1305.718,1292.546,4.796,2.113,23.038,21.196,2.043,50.083
1152.770311,0.648,0.645,0.637,0.643,0.637,3.21,0.70496,70.496,27.633,40.929,42.304,51.656,53.819,55.462,1301.01,1271.309,1298.532,1285.369,4.797,2.132,23.036,21.134,2.043,50.118
1152.778701,0.649,0.645,0.637,0.644,0.638,3.213,0.70505,70.505,27.656,40.925,42.278,51.519,53.452,55.051,1301.749,1270.683,1294.598,1282.009,4.803,2.111,23.036,21.132,2.035,50.939
1152.787109,0.649,0.645,0.637,0.644,0.638,3.213,0.70476,70.476,27.647,41.136,42.237,51.609,53.767,55.422,1300.612,1270.285,1297.962,1285.255,4.793,2.047,23.038,21.122,2.038,50.011
1152.795485,0.648,0.644,0.637,0.644,0.637,3.21,0.70491,70.491,27.641,41.031,42.209,51.592,53.767,55.428,1301.351,1271.081,1301.27,1288.787,4.796,2.047,23.036,21.13,2.04,50.044
1152.80387,0.649,0.645,0.636,0.644,0.637,3.211,0.70496,70.496,27.638,40.932,42.175,51.635,53.834,55.478,1301.123,1271.366,1304.464,1291.293,4.795,2.069,23.036,21.132,2.042,49.936
1152.812278,0.65,0.646,0.638,0.645,0.638,3.217,0.70501,70.501,27.624,41.672,42.163,51.564,53.675,55.277,1301.692,1270.74,1304.578,1291.749,4.795,2.151,23.038,21.132,2.043,50.33
1152.820649,0.649,0.644,0.637,0.644,0.637,3.211,0.70505,70.505,27.634,41.066,42.165,51.617,53.804,55.442,1300.725,1270.911,1298.247,1285.369,4.795,2.131,23.038,21.126,2.045,50.019
1152.829039,0.648,0.644,0.637,0.645,0.637,3.211,0.70496,70.496,27.639,41.024,42.23,51.667,53.837,55.486,1299.929,1270.74,1294.369,1281.781,4.795,2.112,23.036,21.134,2.045,50.142
1152.837431,0.648,0.644,0.637,0.644,0.636,3.209,0.70501,70.501,27.639,41.173,42.281,51.555,53.479,55.046,1295.72,1265.163,1299.901,1286.565,4.799,2.047,23.038,21.198,2.032,51.061
1152.845837,0.648,0.644,0.637,0.644,0.636,3.209,0.70505,70.505,27.645,41.119,42.285,51.593,53.739,55.397,1295.378,1264.935,1303.209,1290.837,4.795,2.049,22.969,21.126,2.035,50.211
1152.854227,0.649,0.645,0.637,0.645,0.637,3.213,0.70505,70.505,27.644,41.053,42.29,51.604,53.75,55.411,1296.516,1266.074,1305.718,1292.432,4.796,2.127,23.038,21.132,2.039,50.221
1152.862616,0.65,0.644,0.638,0.646,0.638,3.216,0.70501,70.501,27.628,41.291,42.246,51.63,53.8,55.443,1301.579,1271.537,1299.217,1286.508,4.802,2.13,23.038,20.798,2.04,49.978
1152.87099,0.648,0.643,0.636,0.645,0.636,3.208,0.7051,70.51,27.633,41.712,42.163,51.587,52.974,55.314,1298.279,1268.634,1295.852,1283.148,4.795,2.131,23.036,21.13,2.042,50.223
1152.879396,0.649,0.643,0.637,0.646,0.638,3.213,0.70466,70.466,27.642,41.389,42.166,51.556,53.758,55.378,1301.692,1270.911,1296.137,1283.604,4.795,2.03,23.034,21.134,2.043,50.067
1152.887786,0.65,0.645,0.638,0.646,0.638,3.217,0.70496,70.496,27.625,41.309,42.116,51.613,53.753,55.42,1299.076,1267.895,1301.213,1288.901,4.815,2.048,23.036,21.13,2.042,49.873
1152.896158,0.649,0.645,0.637,0.646,0.638,3.215,0.70501,70.501,27.631,41.187,42.134,51.628,53.804,55.459,1299.758,1268.805,1304.692,1292.261,4.795,2.07,23.036,21.134,2.044,49.896
1152.904566,0.649,0.645,0.637,0.646,0.638,3.215,0.70505,70.505,27.621,41.093,42.18,51.585,53.645,55.324,1299.303,1268.748,1301.27,1288.844,4.795,2.149,23.036,21.132,2.042,50.124
1152.912957,0.648,0.644,0.637,0.645,0.637,3.211,0.70481,70.481,27.618,41.031,42.273,51.615,53.82,55.49,1298.848,1268.179,1296.422,1283.091,4.796,2.131,23.034,21.134,2.042,50.147
1152.921329,0.648,0.643,0.637,0.645,0.637,3.21,0.70505,70.505,27.627,40.938,42.331,51.576,53.707,55.321,1301.01,1270.057,1295.054,1282.123,4.795,2.048,23.038,21.13,2.042,50.295
1152.929716,0.648,0.644,0.637,0.646,0.638,3.213,0.70476,70.476,27.627,40.848,42.325,51.61,53.762,55.432,1300.896,1269.545,1302.296,1289.812,4.797,2.047,23.039,21.128,2.044,50.118
1152.938108,0.648,0.643,0.637,0.645,0.637,3.21,0.70496,70.496,27.634,40.755,42.339,51.643,53.798,55.473,1299.872,1269.09,1306.574,1293.628,4.796,2.069,23.036,21.128,2.045,50.034
1152.946515,0.648,0.643,0.637,0.645,0.637,3.21,0.70496,70.496,27.639,41.083,42.301,51.628,53.113,55.349,1298.791,1268.577,1299.901,1286.622,4.795,2.15,23.032,21.194,2.046,50.125
